,city,county,lng,lat,leads,renews,rate,level,eb_estimate,new_eb,score
426,泉州市,洛江区,118.667,24.9429,192,22,0.1155833333333333,3,0.1101108305246216,0.1116054134691871,120
427,延边朝鲜族自治州,珲春市,130.359,42.8592,191,23,0.1240366492146596,6,0.1150601141491707,0.1035087152201183,120
428,伊犁哈萨克自治州,奎屯市,84.9007,44.4245,189,23,0.1226931216931216,6,0.1160953055532401,0.1042436670502368,120
429,东莞市,谢岗镇,114.185,22.9436,179,18,0.1015586592178771,2,0.0980119507704739,0.1077592065222942,120
430,沧州市,运河区,116.85,38.3117,176,21,0.1203181818181818,4,0.1137505018397248,0.1042656966377384,120
431,黔东南苗族侗族自治州,凯里市,107.977,26.5711,170,21,0.1245294117647058,6,0.1171076693709194,0.1041699244454253,120
432,黄石市,西塞山区,115.076,30.2272,166,21,0.1305180722891566,5,0.1194580812233848,0.1055817585596822,120
433,东营市,河口区,118.52,37.8856,165,22,0.1343333333333333,5,0.1251034340444964,0.10987236686837,120
434,台州市,天台县,121.002,29.1472,158,18,0.1180886075949367,3,0.1087713877015501,0.1107859616575659,120
435,武汉市,汉南区,114.079,30.3108,156,16,0.1035641025641025,2,0.0993552076537527,0.1096832522875627,120
436,衡阳市,石鼓区,112.593,26.947,149,18,0.1218053691275167,4,0.1141414212851527,0.1035009244345136,120
437,台州市,三门县,121.391,29.1075,148,15,0.1057297297297297,3,0.0982235947340708,0.1029241491113899,120
438,鄂尔多斯市,准格尔旗,111.241,39.8626,143,18,0.1268741258741259,5,0.1180260447284084,0.1031562998985377,120
439,重庆市,黔江区,108.767,29.5361,142,14,0.103112676056338,2,0.0958809546021208,0.1077041969638451,120
440,吉安市,泰和县,114.917,26.8029,136,18,0.1370294117647058,5,0.1229061133105367,0.1063140331093214,120
441,烟台市,海阳市,121.168,36.6885,135,14,0.1047037037037037,3,0.0998689376633082,0.1044087837598868,120
442,荆门市,东宝区,112.196,31.0541,133,17,0.1288195488721804,5,0.1191100098577857,0.1032961604192942,120
443,烟台市,招远市,120.428,37.3538,132,15,0.1184242424242424,3,0.1077311774519313,0.1102537925761747,120
444,兰州市,西固区,103.62,36.0996,129,14,0.1134031007751938,3,0.1035610121342388,0.10723478212792,120
445,吉林市,昌邑区,126.565,43.8801,129,17,0.1366589147286821,5,0.1220456108358784,0.1051600826568481,120
446,昌吉回族自治州,阜康市,87.9685,44.1498,117,16,0.142025641025641,6,0.1251364674719726,0.106654752978387,120
447,西安市,阎良区,109.296,34.6667,98,9,0.0928367346938775,2,0.0899308082864217,0.1063352940198321,120
448,中山市,黄圃镇,113.337,22.7167,94,10,0.1073829787234042,3,0.1006122877793666,0.1059127901487071,120
449,宣城市,绩溪县,118.676,30.1523,93,13,0.1407849462365591,5,0.1251624000926533,0.1040062535325726,120
450,嘉兴市,海盐县,120.942,30.5277,82,9,0.1107560975609756,3,0.1024106603187892,0.1074639780598034,120
451,蚌埠市,蚌山区,117.366,32.9182,82,11,0.1412439024390244,4,0.1197571240476321,0.1031262965411635,120
452,博尔塔拉蒙古自治州,博乐市,82.0521,44.8529,81,12,0.1553209876543209,6,0.1295540078611989,0.1057310215747307,120
453,哈尔滨市,平房区,126.666,45.5846,78,8,0.1099743589743589,3,0.0971063313640632,0.1041234497934372,120
454,德州市,齐河县,116.744,36.7994,77,12,0.1568441558441558,5,0.1342523653784241,0.1079202109757529,120
455,济南市,平阴县,116.45,36.2894,77,9,0.1178831168831168,3,0.1070531440182157,0.1106307406031185,120
456,中山市,东区街道,113.411,22.5189,72,8,0.1121111111111111,3,0.1026395988470877,0.1079172336146494,120
457,石家庄市,平山县,113.868,38.4065,70,8,0.1152857142857142,3,0.1046268651864874,0.1092440182788556,120
458,安庆市,迎江区,117.057,30.5077,69,10,0.1531739130434782,4,0.1252005008360122,0.1052332531957822,120
459,济南市,钢城区,117.805,36.0598,68,7,0.1112941176470588,3,0.0968206703101013,0.1043800830098008,120
460,东莞市,道滘镇,113.65,22.9781,66,6,0.0994848484848484,2,0.0887000178669372,0.1088733740250477,120
461,哈尔滨市,依兰县,129.739,46.2521,66,7,0.107060606060606,3,0.0987707876772472,0.105695730667756,120
462,中山市,港口镇,113.375,22.5897,60,6,0.101,3,0.0944043656821785,0.1032996211030763,120
463,江门市,恩平市,112.288,22.2525,58,9,0.1647931034482758,4,0.1293321193198666,0.1062789871587677,120
464,石家庄市,行唐县,114.548,38.4391,55,6,0.1191818181818181,3,0.0997501912249015,0.1067971576299088,120
465,红河哈尼族彝族自治州,红河县,102.426,23.3698,55,10,0.1828181818181818,6,0.1450517024767876,0.1108030204412537,120
466,红河哈尼族彝族自治州,屏边苗族自治县,103.688,22.9901,47,9,0.1924893617021276,6,0.147049449220729,0.1099898758111013,120
467,常德市,桃源县,111.253,28.8896,45,8,0.1787777777777777,5,0.1380337957264504,0.1039503258765115,120
468,昆明市,晋宁区,102.594,24.6725,40,4,0.101,3,0.0928775328462684,0.1037970208207651,120
469,柳州市,鹿寨县,109.746,24.4759,39,7,0.1804871794871795,4,0.1356575343047036,0.1064255660933229,120
470,马鞍山市,和县,118.348,31.7443,38,7,0.1852105263157894,4,0.1375602372365545,0.1072399965969454,120
472,兰州市,红古区,102.861,36.3481,31,3,0.0977741935483871,3,0.0903252908700688,0.103264763662192,120
473,济南市,历城区,117.059,36.6803,1744,165,0.0956100917431192,3,0.0944173337947923,0.095156338629541,110
474,南宁市,江南区,108.159,22.6281,1608,162,0.1020572139303482,3,0.1004130528796757,0.101001819428764,110
475,盐城市,亭湖区,120.145,33.3986,1556,156,0.1012570694087403,4,0.0999232003753835,0.0988755122251446,110
476,廊坊市,三河市,117.071,39.9816,1456,144,0.0999010989010989,3,0.0985751283711759,0.0992921490714258,110
477,漳州市,龙海市,117.813,24.449,1453,139,0.0970082587749483,4,0.095410031661521,0.0944659028320685,110
478,西安市,未央区,108.942,34.2946,1275,128,0.1013921568627451,2,0.0999831403500186,0.1018337553977368,110
479,昆明市,官渡区,102.853,25.0383,1235,121,0.0989757085020242,3,0.0976172325735167,0.0984964459121707,110
480,泉州市,南安市,118.384,24.9634,1204,117,0.0981760797342192,3,0.0968301413789875,0.0977664169518028,110
481,惠州市,惠阳区,114.46,22.8938,1191,116,0.0988169605373635,3,0.0970415212809092,0.0979775011099037,110
482,苏州市,吴江区,120.641,31.1415,1183,119,0.1015917159763313,2,0.1001462985813733,0.1021227832036152,110
483,南通市,海门市,121.177,31.8729,820,77,0.0955121951219512,3,0.0935285654888681,0.0950735675220504,110
484,怀化市,鹤城区,110.035,27.5815,720,74,0.1037777777777777,5,0.1019619645720044,0.0988234660029526,110
485,德州市,德城区,116.294,37.4501,716,72,0.1022569832402234,5,0.0998371041265054,0.09683910086613,110
486,西安市,高陵区,109.062,34.5129,689,66,0.0975166908563135,2,0.0952622589725158,0.0988588363480114,110
487,泰州市,兴化市,119.848,32.9139,684,66,0.0982222222222222,4,0.0959262950861585,0.0940078981314514,110
488,福州市,福清市,119.38,25.7237,665,67,0.1025037593984962,3,0.0999684125444609,0.101324801943473,110
489,南平市,建阳区,118.115,27.3351,634,64,0.1027350157728706,5,0.1001168033630331,0.0967576425209596,110
490,西安市,灞桥区,109.06,34.2746,559,55,0.0993899821109123,2,0.0975990815862419,0.1017002054561673,110
491,保定市,竞秀区,115.414,38.8889,555,54,0.0982972972972973,3,0.0965628645247493,0.0984618347481268,110
492,渭南市,韩城市,110.451,35.4763,533,54,0.1023133208255159,5,0.1003142211232597,0.0963940701105765,110
493,保定市,高碑店市,116.036,39.2511,529,50,0.0955179584120983,3,0.0939141489993599,0.0961455236617415,110
494,太原市,迎泽区,112.659,37.8638,519,50,0.0983025048169556,3,0.0956145765270498,0.0977173641109228,110
495,丽水市,莲都区,119.908,28.4496,489,50,0.1042719836400818,5,0.1011065395005088,0.0968089738904716,110
496,合肥市,瑶海区,117.304,31.8602,485,43,0.089659793814433,2,0.088381074484059,0.0939550440292013,110
497,阿克苏地区,阿克苏市,80.2582,41.1687,481,49,0.1028711018711018,6,0.1007348718031236,0.0965055712494187,110
498,郑州市,新郑市,113.734,34.3971,479,46,0.0970334029227557,2,0.0952721641281262,0.1001888855222168,110
499,金昌市,金川区,102.193,38.5202,469,50,0.1076098081023454,6,0.1051323045013975,0.1003477709473076,110
500,徐州市,鼓楼区,117.178,34.2907,464,47,0.1033706896551724,3,0.1001567323405504,0.1019827896449495,110
501,徐州市,泉山区,117.186,34.2408,459,42,0.0925032679738562,3,0.0910175057671826,0.0938437812604106,110
502,郑州市,登封市,113.044,34.4552,454,43,0.0957136563876652,2,0.0940035424295734,0.0992829029591835,110
503,长治市,潞城区,113.223,36.3324,449,47,0.1056770601336302,5,0.1032717219180816,0.0984194584659012,110
504,潍坊市,奎文区,119.127,36.7066,447,44,0.0994340044742729,4,0.097455622803697,0.0945264916299073,110
505,咸宁市,咸安区,114.391,29.8505,445,46,0.1043707865168539,5,0.1020446333626548,0.0972917840158377,110
506,东莞市,凤岗镇,114.164,22.7193,439,43,0.1000888382687927,2,0.0969890628017602,0.1020839449975965,110
507,珠海市,斗门区,113.291,22.2121,439,42,0.0978109339407744,3,0.0948717522586151,0.0973739006602178,110
508,青岛市,平度市,119.949,36.7843,417,40,0.0969232613908872,2,0.095065354473233,0.1006042697842762,110
509,南宁市,宾阳县,108.94,23.173,416,40,0.0971538461538461,3,0.0952769412327095,0.097844927929369,110
510,珠海市,金湾区,113.344,22.0672,404,40,0.1012475247524752,3,0.0978914631151405,0.1002089276101019,110
511,台州市,临海市,121.14,28.8617,398,39,0.1002462311557789,3,0.0969346956019579,0.0993962785572649,110
512,潮州市,湘桥区,116.717,23.6729,394,40,0.1025228426395939,4,0.1001824082914134,0.0966016021513279,110
513,驻马店市,驿城区,113.936,32.9414,383,39,0.1028276762402088,4,0.1004274411016544,0.0967332417083534,110
514,太原市,杏花岭区,112.616,37.9187,380,36,0.0970526315789473,3,0.0938977157937593,0.0968345449639349,110
515,保定市,涿州市,115.969,39.483,373,37,0.100195710455764,3,0.0979767094573995,0.1004375780534559,110
516,百色市,右江区,106.508,23.9725,370,41,0.1131621621621621,6,0.1086237690678298,0.1023673952427092,110
517,襄阳市,襄城区,112.128,32.0118,349,35,0.1027191977077364,4,0.098895996750031,0.0951233021405733,110
518,运城市,盐湖区,110.997,35.0138,349,38,0.1098825214899713,5,0.1067432930705896,0.1003257157233833,110
519,合肥市,长丰县,117.162,32.4805,343,33,0.098667638483965,2,0.0951579308306168,0.1016250218115036,110
520,衡阳市,蒸湘区,112.542,26.8784,341,35,0.1051055718475073,4,0.1010097390257574,0.0968780417928317,110
521,莆田市,荔城区,119.01,25.4345,338,36,0.1075088757396449,4,0.1045191351473393,0.0998748134661397,110
522,重庆市,开州区,108.389,31.1627,333,31,0.0955945945945946,2,0.0922957181878953,0.0993139859765162,110
523,晋中市,介休市,112.002,37.0314,323,36,0.1124551083591331,5,0.1089193569197659,0.1017895248540198,110
524,德州市,武城县,116.082,37.2077,317,33,0.1066782334384858,5,0.1022208067868068,0.0959574290386137,110
525,荆州市,沙市区,112.364,30.3322,315,34,0.1089365079365079,4,0.1056788918761568,0.1006036313602353,110
526,茂名市,高州市,110.964,22.0461,314,34,0.10928025477707,5,0.1059831813119305,0.0991242645494427,110
527,鸡西市,鸡冠区,130.974,45.3025,311,33,0.1071093247588424,6,0.104002188415807,0.0975112002460831,110
528,南通市,海安市,120.463,32.5349,307,28,0.0922052117263843,3,0.0905316390397595,0.0945049556276125,110
529,合肥市,巢湖市,117.884,31.6275,304,29,0.0980394736842105,2,0.094301592167496,0.1015326939228825,110
530,东莞市,常平镇,114.012,22.9754,303,26,0.0868085808580858,2,0.0856613246921033,0.0942073168709784,110
531,莆田市,城厢区,118.99,25.4215,297,32,0.1087441077441077,4,0.1053828556881227,0.1001182660713912,110
532,武汉市,江汉区,114.265,30.6041,293,27,0.0948566552901023,2,0.0913512687669798,0.0992428365030812,110
533,烟台市,龙口市,120.471,37.6443,293,29,0.099976109215017,3,0.0974806487919393,0.1005283442682106,110
534,郑州市,上街区,113.3,34.8049,290,27,0.094103448275862,2,0.0921989523926564,0.1000208560842382,110
535,南昌市,西湖区,115.872,28.6592,287,28,0.1003031358885017,3,0.0961846149522498,0.0994831605873904,110
536,秦皇岛市,海港区,119.577,40.0689,285,30,0.1062631578947368,4,0.1030724189067031,0.0980037994783302,110
537,沈阳市,大东区,123.463,41.8033,279,24,0.0888136200716845,2,0.085840230488186,0.094909477967572,110
538,北京市,延庆区,115.971,40.4568,275,22,0.0828181818181818,1,0.0804667185825672,0.1004605266795144,110
539,济南市,长清区,116.746,36.554,274,25,0.0940656934306569,3,0.0904911052872712,0.0948285762489488,110
540,泰州市,靖江市,120.273,31.9861,266,29,0.1119022556390977,4,0.1062745060590499,0.1004072917851569,110
541,长春市,绿园区,125.179,43.8742,261,26,0.1025325670498084,3,0.0978862956376823,0.1011416393045668,110
542,重庆市,彭水苗族土家族自治县,108.161,29.2963,250,22,0.091,2,0.0875676268566829,0.0971050721556312,110
543,成都市,简阳市,104.553,30.3916,248,21,0.0876935483870967,2,0.0846352673232054,0.0947397965639862,110
544,黄石市,黄石港区,115.06,30.2254,244,28,0.1178032786885246,5,0.1110997937686798,0.1019124103803779,110
545,衡阳市,雁峰区,112.611,26.8924,243,27,0.1141687242798353,4,0.1078826060276396,0.1013289209486313,110
546,衢州市,江山市,118.623,28.7418,238,27,0.1144453781512605,5,0.1098708789655199,0.1007374629557358,110
547,新乡市,红旗区,113.969,35.2855,237,26,0.1107046413502109,4,0.1065777302617054,0.1001397902026798,110
548,镇江市,丹徒区,119.428,32.1339,233,26,0.1147339055793991,4,0.108178613789102,0.1013697260963984,110
549,太原市,尖草坪区,112.498,37.9754,229,21,0.0927030567685589,3,0.0907659832398101,0.0956594958852403,110
550,哈尔滨市,松北区,126.443,45.9237,223,21,0.0974125560538116,3,0.0928908435189315,0.0974776863906164,110
551,重庆市,南川区,107.183,29.1522,219,19,0.0900410958904109,2,0.0864364074752369,0.0971379822141231,110
552,庆阳市,西峰区,107.646,35.73,217,24,0.1115990783410138,6,0.1071033236993424,0.0980474169742197,110
553,广安市,广安区,106.687,30.6174,214,24,0.1131495327102803,6,0.1084026100380608,0.0990065509621838,110
554,贵港市,覃塘区,109.449,23.1303,212,23,0.1118490566037735,6,0.1052097707384516,0.0963742793597999,110
555,贵阳市,白云区,106.676,26.7383,212,21,0.1000566037735849,3,0.097056398470267,0.1009970271804044,110
556,韶关市,武江区,113.583,24.797,208,23,0.111576923076923,5,0.1069538396792855,0.0974851916652681,110
557,盐城市,东台市,120.312,32.8536,206,22,0.1077961165048543,4,0.1036688364529917,0.0971409887660373,110
558,宁波市,象山县,121.865,29.4798,199,19,0.0989899497487437,3,0.0938782862015342,0.0986415320180875,110
559,潍坊市,寒亭区,119.216,36.7729,198,21,0.107060606060606,4,0.1029310443267076,0.0963742485178452,110
560,丽水市,青田县,120.135,28.2053,180,21,0.1176666666666666,5,0.1116173193730757,0.1001608525306391,110
561,呼和浩特市,回民区,111.56,40.87,176,19,0.1089545454545454,4,0.1041947157008416,0.0968217540330612,110
562,安康市,汉滨区,108.904,32.8897,176,20,0.1146363636363636,6,0.1089726087702832,0.0981216483269708,110
563,廊坊市,安次区,116.757,39.3475,176,17,0.097590909090909,3,0.0946389295619584,0.0996418312953812,110
564,北海市,银海区,109.131,21.4473,175,20,0.1152857142857142,5,0.1094957678405819,0.0982959190932498,110
565,天津市,静海区,116.944,38.9375,175,15,0.0867142857142857,2,0.0854916132093234,0.0981618783321304,110
566,常州市,金坛区,119.583,31.7237,166,15,0.0913614457831325,3,0.0893523008109061,0.0957621275984263,110
567,丽水市,遂昌县,119.269,28.595,160,19,0.11975,5,0.1128193352182545,0.1001735845096671,110
568,马鞍山市,花山区,118.506,31.702,156,18,0.1195897435897435,4,0.1099206000994837,0.1005874551603656,110
569,桂林市,恭城瑶族自治县,110.873,24.9574,150,16,0.111,4,0.1026074722916293,0.0948329429196942,110
570,芜湖市,无为县,117.78,31.2621,147,16,0.1132448979591836,4,0.1043147771677509,0.09601996297919,110
571,清远市,阳山县,112.636,24.4683,146,16,0.1105890410958904,4,0.1048965750624944,0.0964222675025754,110
572,丽水市,景宁畲族自治县,119.634,27.9971,141,16,0.1144751773049645,5,0.1079057034330217,0.0954803023832048,110
573,株洲市,天元区,113.076,27.8311,137,15,0.1141386861313868,4,0.1045681445317343,0.095846672895421,110
574,唐山市,迁安市,118.695,39.9978,131,14,0.1116870229007633,4,0.1023003580900202,0.0939469510261349,110
575,成都市,金堂县,104.616,30.7351,127,10,0.0797401574803149,2,0.0798994871699214,0.0968498033779928,110
576,重庆市,武隆区,107.755,29.3284,127,11,0.0915511811023622,2,0.0861378963978781,0.101401986295191,110
577,昆明市,嵩明县,103.084,25.297,119,11,0.0976386554621848,3,0.0906626206312942,0.0981281150969181,110
578,扬州市,仪征市,119.179,32.2751,118,13,0.1154067796610169,4,0.1044808643484586,0.0949974342057964,110
579,北海市,海城区,109.114,21.4767,117,14,0.1206581196581196,5,0.1118295063238329,0.0968706803307258,110
580,桂林市,秀峰区,110.26,25.2763,116,14,0.126,4,0.112578545489303,0.1007000619688821,110
581,金华市,磐安县,120.446,29.0573,116,11,0.0958275862068965,3,0.0924844078124076,0.0995388475168938,110
582,临沂市,平邑县,117.61,35.5178,111,13,0.1181171171171171,4,0.1095493318582919,0.0982623543017721,110
583,牡丹江市,西安区,129.509,44.4881,108,13,0.1213703703703703,6,0.1118752648631351,0.0964885191657169,110
584,合肥市,庐江县,117.283,31.2592,102,7,0.0745294117647058,2,0.072489782722816,0.0938768719462401,110
585,淄博市,桓台县,118.093,36.9591,102,12,0.1186470588235294,4,0.1094454420107816,0.0976683442163976,110
586,中山市,南头镇,113.293,22.7217,100,9,0.096,3,0.0885814812541834,0.0974245161137669,110
587,大兴安岭地区,加格达奇区,124.132,50.4058,99,13,0.1323131313131313,6,0.119485983853767,0.101019091494466,110
588,防城港市,防城区,108.357,21.7648,99,12,0.1222121212121212,6,0.1119272491822731,0.0958019223455438,110
589,阿坝藏族羌族自治州,小金县,102.362,31.0021,98,12,0.1234489795918367,6,0.1127797211709293,0.0963043584734784,110
590,滁州市,南谯区,118.411,32.202,97,11,0.1144020618556701,4,0.1059705206073209,0.0949707892275047,110
591,保定市,高阳县,115.772,38.6907,96,8,0.0843333333333333,3,0.0835877636785878,0.0941898401288485,110
592,承德市,滦平县,117.326,40.9392,91,11,0.1273736263736263,5,0.1110858630257008,0.0942499493559147,110
593,兰州市,永登县,103.13,36.5984,90,8,0.0954444444444444,3,0.0876553846523301,0.0972835287696184,110
594,普洱市,思茅区,100.976,22.7896,88,12,0.1373636363636363,6,0.1220775162869188,0.1016346172297533,110
595,廊坊市,文安县,116.451,38.8985,86,7,0.0823953488372093,3,0.0822120209122866,0.0938646594678894,110
596,东莞市,高埗镇,113.731,23.0979,80,6,0.076,2,0.0777394696155098,0.100046220393195,110
597,沧州市,东光县,116.685,37.8838,76,9,0.126,4,0.1080326116577492,0.0949375096547062,110
598,镇江市,扬中市,119.792,32.2375,76,9,0.1194210526315789,4,0.1080326116577492,0.0949375096547062,110
599,哈尔滨市,阿城区,127.16,45.4751,75,6,0.081,3,0.0813286397754588,0.0940585541300001,110
600,兴安盟,突泉县,121.556,45.3775,74,10,0.1361351351351351,6,0.1193662193616334,0.0981720946327797,110
601,吉林市,丰满区,126.558,43.8187,72,10,0.1468333333333333,5,0.1216334426926198,0.0990518310198647,110
602,佳木斯市,向阳区,130.343,46.8094,70,9,0.1367142857142857,6,0.1143076626648578,0.0944388088601089,110
603,咸阳市,兴平市,108.483,34.2994,69,9,0.1386811594202898,4,0.1154250693855058,0.0990479984378152,110
604,唐山市,曹妃甸区,118.45,39.193,69,9,0.1314347826086956,4,0.1154250693855058,0.0990479984378152,110
605,营口市,站前区,122.274,40.7011,65,9,0.1471538461538461,5,0.1201220488004797,0.0971070869762083,110
606,重庆市,巫山县,109.875,31.0774,65,4,0.0702307692307692,2,0.0692559388646197,0.096879534245569,110
607,镇江市,润州区,119.398,32.196,64,8,0.126,4,0.1110788566803987,0.095826293880667,110
608,丽水市,龙泉市,119.137,28.0761,63,9,0.1438571428571428,5,0.1226168659947515,0.0983546500939722,110
609,沈阳市,苏家屯区,123.425,41.5714,60,4,0.0676666666666666,2,0.0729675123706094,0.1000522751428558,110
610,桂林市,兴安县,110.668,25.6144,58,8,0.147551724137931,4,0.118378889891539,0.0996421785269569,110
611,葫芦岛市,龙港区,120.925,40.7216,58,9,0.1561724137931034,5,0.1293321193198666,0.1016184550475842,110
612,淄博市,沂源县,118.159,36.1819,57,8,0.1501228070175438,4,0.119689880614155,0.1003079028826472,110
613,滁州市,全椒县,118.269,32.0882,55,7,0.1282727272727272,4,0.111075569037873,0.0948947650831996,110
614,铁岭市,银州区,123.837,42.2842,51,8,0.1578627450980392,6,0.1282090087011111,0.0999675251886564,110
615,大兴安岭地区,塔河县,124.661,52.7162,50,8,0.161,6,0.1297481828049047,0.100668192058149,110
616,韶关市,始兴县,114.057,24.9564,49,8,0.1642653061224489,5,0.1313247621351174,0.101015426932477,110
617,长春市,德惠市,125.695,44.535,48,4,0.0843333333333333,3,0.0837379858915957,0.0978942151977412,110
618,长春市,双阳区,125.659,43.5227,45,4,0.0898888888888889,3,0.0869464494997722,0.100027376717241,110
619,吉林市,磐石市,126.053,42.941,43,7,0.1754186046511628,5,0.1285454829668832,0.0981121069592467,110
620,营口市,大石桥市,122.504,40.6348,41,7,0.1839268292682926,5,0.1320057843803437,0.0995800289057192,110
621,鞍山市,立山区,123.021,41.1453,40,6,0.151,4,0.120163676814743,0.0980861879188814,110
622,阜新市,细河区,121.622,42.0407,39,6,0.1676666666666666,6,0.1218257543508862,0.0938889928750876,110
623,中山市,民众街道,113.488,22.6242,37,3,0.0955945945945946,3,0.0826158633752359,0.0984867462870584,110
624,乐山市,夹江县,103.574,29.736,36,6,0.1815555555555555,5,0.1270998039104753,0.0956779459363691,110
625,吐鲁番市,高昌区,89.1831,42.9408,35,6,0.1724285714285714,6,0.1289607830459399,0.0968304965134308,110
626,石家庄市,高邑县,114.608,37.6199,34,3,0.089235294117647,3,0.0862987404289589,0.1008191768354013,110
627,石家庄市,井陉矿区,114.05,38.0709,32,2,0.0635,3,0.073627422701205,0.0944156256275425,110
628,肇庆市,广宁县,112.432,23.6349,32,5,0.15725,4,0.1195711469512562,0.0963592114324476,110
629,阿拉善盟,额济纳旗,101.069,41.9588,32,6,0.1885,6,0.1348857217012733,0.099160489615268,110
630,长春市,九台区,126.058,44.2474,31,2,0.065516129032258,3,0.0747725322353717,0.0951790439160258,110
631,南宁市,西乡塘区,108.123,22.9008,2756,247,0.0908040638606676,3,0.0895593568694035,0.0901370873791523,100
632,大连市,金州区,121.781,39.0496,2405,217,0.0912286902286902,3,0.0901480194069198,0.0907929444393373,100
633,泉州市,惠安县,118.792,25.034,1933,172,0.0902395240558717,3,0.0889019540886179,0.0897336775743774,100
634,惠州市,惠城区,114.49,23.151,1455,133,0.0924089347079037,3,0.0912503653320637,0.0922488686272869,100
635,龙岩市,新罗区,117.066,25.2174,1204,107,0.0902857142857142,5,0.0887480092984403,0.0873860900135567,100
636,郑州市,中原区,113.609,34.7523,1182,107,0.0915245346869712,2,0.0903545760575541,0.0927887342727578,100
637,青岛市,胶州市,120.028,36.2641,1068,88,0.0838651685393258,2,0.0824551845613731,0.0855325380593895,100
638,南通市,通州区,121.069,32.068,967,89,0.093554291623578,3,0.0917803860521653,0.0932090196689996,100
639,榆林市,榆阳区,109.716,38.2769,964,91,0.0953983402489626,5,0.0940618934973767,0.0920920425647346,100
640,赣州市,章贡区,114.916,25.8211,841,77,0.0925576694411415,4,0.091282075729291,0.0899816141476319,100
641,惠州市,博罗县,114.321,23.3367,810,71,0.0892716049382716,3,0.0875227185653103,0.0894798983874181,100
642,孝感市,孝南区,113.905,30.9194,681,66,0.0986505139500734,5,0.0963291790048058,0.0934647743729704,100
643,金华市,永康市,120.043,28.8919,655,57,0.0887862595419847,3,0.0868922081185937,0.0893052024567352,100
644,重庆市,潼南区,105.837,30.193,636,54,0.0859056603773584,2,0.0848765895048621,0.089581060565902,100
645,郑州市,荥阳市,113.372,34.7891,615,50,0.08230081300813,2,0.0814559494594978,0.0865870333038567,100
646,江门市,江海区,113.125,22.5513,556,51,0.0927266187050359,4,0.0913081942665712,0.0894339746331725,100
647,武汉市,黄陂区,114.382,31.0568,538,44,0.0837137546468401,2,0.0819322480876489,0.0876449502122643,100
648,北京市,平谷区,117.115,40.139,522,38,0.0737969348659003,1,0.0734879710469879,0.0861216442552868,100
649,保山市,隆阳区,99.1645,25.1242,508,46,0.0915511811023622,6,0.090167958201043,0.0871733166565529,100
650,桂林市,临桂区,110.05,25.318,506,47,0.0948735177865612,4,0.0923566136439125,0.0902218793679076,100
651,青岛市,即墨区,120.535,36.4084,482,42,0.0881369294605809,2,0.0869549913043042,0.0927054071341315,100
652,榆林市,神木市,110.311,38.8363,463,41,0.0906328293736501,5,0.0882690118874165,0.0851421386290269,100
653,济南市,天桥区,116.981,36.6778,459,39,0.0859673202614379,3,0.0849236268205926,0.0884057952458746,100
654,咸阳市,秦都区,108.641,34.3604,457,40,0.0896214442013129,4,0.0873096226503249,0.0855297818241705,100
655,保定市,莲池区,115.515,38.8596,450,40,0.091,3,0.0885742011821745,0.0917146868032102,100
656,石家庄市,桥西区,114.44,38.0276,438,39,0.0911826484018264,3,0.0887076422553847,0.0919042119819169,100
657,黔南布依族苗族自治州,都匀市,107.514,26.2632,435,39,0.0906551724137931,6,0.089275920015975,0.0859673696412026,100
658,重庆市,垫江县,107.33,30.3294,428,37,0.0874485981308411,2,0.0862950470860716,0.0927171073065113,100
659,烟台市,芝罘区,121.395,37.5404,420,34,0.0831428571428571,3,0.0811998485257771,0.085378195878376,100
660,宝鸡市,金台区,107.133,34.3742,397,37,0.0941989924433249,5,0.092512019896894,0.0884491927319813,100
661,安顺市,西秀区,106.062,26.1841,387,35,0.0914392764857881,6,0.0899545924168863,0.0862309518334719,100
662,咸阳市,渭城区,108.734,34.3638,385,37,0.0971038961038961,4,0.0951659799031658,0.0921412758893566,100
663,桂林市,七星区,110.34,25.2657,384,36,0.09475,4,0.0929976599208473,0.0902367097773762,100
664,渭南市,临渭区,109.514,34.5164,382,35,0.0939319371727748,5,0.091037606896119,0.0870308278448909,100
665,杭州市,淳安县,119.037,29.6118,381,32,0.0849895013123359,2,0.0840161694690274,0.0913611223175785,100
666,洛阳市,涧西区,112.389,34.6589,369,35,0.0972059620596206,4,0.0939794336570627,0.091002509914422,100
667,龙岩市,漳平市,117.415,25.2933,364,34,0.0944065934065934,5,0.0926451611488406,0.088271436843453,100
668,德宏傣族景颇族自治州,瑞丽市,97.8554,24.0204,351,34,0.0992905982905982,6,0.0957791596782917,0.0909738719464386,100
669,郑州市,中牟县,113.982,34.7208,308,26,0.087038961038961,2,0.0844063875603161,0.0930317087437076,100
670,盐城市,大丰区,120.456,33.202,306,28,0.0925032679738562,4,0.0907984600421435,0.0878248779548123,100
671,合肥市,肥东县,117.473,31.8803,303,24,0.0802079207920792,2,0.0797142054369856,0.0891526612351909,100
672,重庆市,荣昌区,105.609,29.4186,300,25,0.0843333333333333,2,0.0834320354614239,0.0923804158374081,100
673,湛江市,赤坎区,110.362,21.2687,296,27,0.0939054054054054,4,0.0905190304611984,0.0875116309636595,100
674,漯河市,源汇区,114.013,33.5571,296,28,0.0955945945945946,5,0.093555800200012,0.0882777601378289,100
675,酒泉市,肃州区,98.5073,39.7445,288,26,0.0930138888888889,6,0.0896604867457184,0.0850143340425124,100
